"","TripPurpose","Mode","Driver","Transfer","Gender","Age","Marriage","Occupation","EducationLevel","HHSize","HHChildren","HHWorker","HHIncome","HHCarOwnership","HHScooterOwnership","HHLicenses","HHScooterLicenses","PersonalCarLicense","ScooterLicense","Car_avail","Scooter_avail","LongDistTrain_avail","Taxi_avail","MRT_avail","Bus_avail","Bike_avail","Walk_avail","Cost_Car","Cost_Scooter","Cost_LongDistTrain","Cost_Taxi","Cost_MRT","Cost_Bus","Cost_Bike","Cost_Walk","TravelTime_Car","TravelTime_Scooter","TravelTime_LongDistTrain","TravelTime_Taxi","TravelTime_MRT","TravelTime_Bus","TravelTime_Bike","TravelTime_Walk","InVehTime_Car","InVehTime_Scooter","InVehTime_LongDistTrain","InVehTime_Taxi","InVehTime_MRT","InVehTime_Bus","InVehTime_Bike","InVehTime_Walk","OutOfVehTime_Car","OutOfVehTime_Scooter","OutOfVehTime_LongDistTrain","OutOfVehTime_Taxi","OutOfVehTime_MRT","OutOfVehTime_Bus","OutOfVehTime_Bike","OutOfVehTime_Walk","AETime_Car","AETime_Scooter","AETime_LongDistTrain","AETime_Taxi","AETime_MRT","AETime_Bus","AETime_Bike","AETime_Walk","WaitTime_Car","WaitTime_Scooter","WaitTime_LongDistTrain","WaitTime_Taxi","WaitTime_MRT","WaitTime_Bus","WaitTime_Bike","WaitTime_Walk","VOT_Car","VOT_Scooter","VOT_LongDistTrain","VOT_Taxi","VOT_MRT","VOT_Bus","VOT_Bike","VOT_Walk","InVehVOT_Car","InVehVOT_Scooter","InVehVOT_LongDistTrain","InVehVOT_Taxi","InVehVOT_MRT","InVehVOT_Bus","InVehVOT_Bike","InVehVOT_Walk","OutVehVOT_Car","OutVehVOT_Scooter","OutVehVOT_LongDistTrain","OutVehVOT_Taxi","OutVehVOT_MRT","OutVehVOT_Bus","OutVehVOT_Bike","OutVehVOT_Walk","Weight","City"
"244",5,1,1,0,1,6,1,12,4,2,0,0,175000,2,0,2,1,1,1,1,0,0,1,1,1,1,1,52.5,13.18,15,227.5,21,15,12.5,0,27,22.63,60.4821428571429,22.4,36.4833081363386,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,12,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,225,12,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,205.77,132.1018,340.277678571429,299.026,255.744096069269,204.720336605891,240.571,1768.5,111.45,72.13,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,94.32,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,1768.5,3.854,1
"245",3,1,1,0,0,6,1,12,3,5,2,3,250000,2,1,4,2,1,0,1,1,0,1,1,1,1,1,30,15.68,20,290,22.1,30,12.5,0,27,27.63,62.3571428571429,27.4,40.895072842221,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,7,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,300,7,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,163.62,154.2518,352.646428571429,381.176,274.182331363386,245.350771388499,289.696,2358,108.6,94.28,49.475,368.6,91.4529411764706,132.521739130435,209,0,55.02,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2358,6.829,1
"246",5,2,1,0,1,6,1,12,3,3,0,1,125000,1,2,3,2,1,1,1,1,0,1,1,1,1,1,75.7695035460993,7.5,15,227.5,21,15,12.5,0,23.1276595744681,18,60.4821428571429,22.4,36.4833081363386,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,8.12765957446809,3,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,225,8.12765957446809,3,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,198.602907801418,90.03,340.277678571429,299.026,255.744096069269,204.720336605891,240.571,1768.5,134.719503546099,66.45,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,63.8834042553191,23.58,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,1768.5,3.854,1
"247",5,5,0,1,1,5,1,12,4,4,0,2,125000,1,4,4,4,1,1,1,1,1,1,1,1,1,1,104.269503546099,22.68,34,465,50,30,20,0,42.1276595744681,41.63,67.6071428571429,41.4,61,67.1542776998597,95.2666666666667,510,34,34,12.75,34,30,44.3478260869565,85,510,8.12765957446809,7.63,54.8571428571429,7.4,31,22.8064516129032,10.2666666666667,510,8.12765957446809,7.63,38.5714285714286,1.6,25,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,6,8.45161290322581,0,0,301.772907801418,216.2718,387.278928571429,611.196,411.56,317.115988779804,434.746,4008.6,237.889503546099,156.3,84.1075,598.62,167.9,204.286956521739,354.05,0,63.8834042553192,59.9718,303.171428571429,12.576,243.66,112.829032258065,80.696,4008.6,2.136,2
"248",4,6,0,1,1,6,1,12,3,4,0,3,30000,0,2,4,3,1,1,0,1,0,1,1,1,1,1,76.2695035460993,13.3466666666667,15.3333333333333,231.666666666667,21.0733333333333,30,12.5,0,23.4609929078014,22.9633333333333,60.6071428571429,22.7333333333333,36.7774257833975,43,48.6,230,15.3333333333333,15.3333333333333,5.75,15.3333333333333,13.5294117647059,20,38.3333333333333,230,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,23,10.2666666666667,230,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,13,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,10,0,0,200.412907801418,133.578466666667,341.102261904762,304.502666666667,256.973311755543,289.38,243.846,1807.8,136.529503546099,73.6066666666667,37.9308333333333,291.926666666667,74.2439215686275,108.6,163.15,0,63.8834042553191,59.9718,303.171428571429,12.576,182.729390186916,180.78,80.696,1807.8,3.854,1
"249",5,6,0,0,1,6,1,12,3,2,0,2,15000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,82.0195035460993,15.2633333333333,19.1666666666667,279.583333333333,21.9166666666667,32,20,0,27.2943262411348,26.7966666666667,62.0446428571429,26.5666666666667,40.4621723415952,46,58.1833333333333,287.5,19.1666666666667,19.1666666666667,7.1875,19.1666666666667,16.9117647058824,25,47.9166666666667,287.5,8.12765957446809,7.63,54.8571428571429,7.4,23.5504076357129,21,10.2666666666667,287.5,8.12765957446809,7.63,38.5714285714286,1.6,19.0823225293299,15,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,6,0,0,221.227907801418,150.560133333333,350.584970238095,367.484333333333,273.486105977487,295.31,289.0085,2259.75,157.344503546099,90.5883333333333,47.4135416666667,354.908333333333,88.3799019607843,130.25,208.3125,0,63.8834042553191,59.9718,303.171428571429,12.576,185.106204016703,165.06,80.696,2259.75,3.854,2
"250",1,1,1,0,1,5,1,1,4,3,0,2,125000,1,2,2,3,1,1,1,1,1,1,1,1,1,1,90,35.68,60,790,30.9,30,20,0,67,67.63,77.3571428571429,67.4,78.9766904892798,101.067321178121,160.266666666667,900,60,60,22.5,60,52.9411764705882,78.2608695652174,150,900,7,7.63,54.8571428571429,7.4,26.0355140186916,22.8064516129032,10.2666666666667,900,7,7.63,38.5714285714286,1.6,18.6355140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,7.4,8.45161290322581,0,0,380.82,331.4518,451.596428571429,1038.376,443.597963716328,450.394249649369,690.196,7074,325.8,271.48,148.425,1025.8,238.958823529412,337.565217391304,609.5,0,55.02,59.9718,303.171428571429,12.576,204.639140186916,112.829032258065,80.696,7074,2.136,4
"251",1,2,1,0,0,4,1,1,3,4,2,2,50000,1,2,2,2,1,1,1,1,0,1,1,1,1,1,68.2695035460993,5,10,165,19.9,15,2.5,0,18.1276595744681,14,58.6071428571429,17.4,34.9050896954526,35.8499298737728,35.2666666666667,150,10,10,3.75,10,8.82352941176471,13.0434782608696,25,150,8.12765957446809,4,54.8571428571429,7.4,26.0815602836879,22.8064516129032,10.2666666666667,150,8.12765957446809,4,38.5714285714286,1.6,21.613475177305,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,171.452907801418,75.74,327.908928571429,216.876,259.577534418023,179.089901823282,181.446,1179,107.569503546099,44.3,24.7375,204.3,54.5764705882353,66.2608695652174,100.75,0,63.8834042553192,31.44,303.171428571429,12.576,205.001063829787,112.829032258065,80.696,1179,3.536,2
"252",1,2,1,0,1,2,0,1,3,1,0,1,30000,0,1,0,0,1,1,0,1,1,1,1,1,1,1,83.2695035460993,10,20,290,22.1,30,12.5,0,28.1276595744681,25,62.3571428571429,27.4,41.1974664592423,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,5,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,300,8.12765957446809,5,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,225.752907801418,127.9,352.646428571429,381.176,276.559145193174,245.350771388499,289.696,2358,161.869503546099,88.6,49.475,368.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,39.3,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,2358,1.109,2
"253",1,1,1,0,0,2,0,1,3,3,0,2,175000,1,1,3,2,1,0,1,1,1,1,0,1,1,1,90,35.68,60,790,30.9,30,20,0,65,67.63,77.3571428571429,67.4,81.5078431372549,101.067321178121,160.266666666667,900,60,60,22.5,60,52.9411764705882,78.2608695652174,150,900,5,7.63,54.8571428571429,7.4,28.5666666666667,22.8064516129032,10.2666666666667,900,5,7.63,38.5714285714286,1.6,21.1666666666667,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,7.4,8.45161290322581,0,0,365.1,331.4518,451.596428571429,1038.376,463.492823529412,450.394249649369,690.196,7074,325.8,271.48,148.425,1025.8,238.958823529412,337.565217391304,609.5,0,39.3,59.9718,303.171428571429,12.576,224.534,112.829032258065,80.696,7074,1,3
"255",1,5,0,1,1,2,0,1,4,1,0,1,125000,0,0,0,0,1,1,0,0,0,1,1,1,1,1,70.2695035460993,11.3466666666667,11.3333333333333,181.666666666667,25,15,2.5,0,19.4609929078014,18.9633333333333,59.1071428571429,18.7333333333333,50,37.5890603085554,38.6,170,11.3333333333333,11.3333333333333,4.25,11.3333333333333,10,14.7826086956522,28.3333333333333,170,8.12765957446809,7.63,54.8571428571429,7.4,40,22.8064516129032,10.2666666666667,170,8.12765957446809,7.63,38.5714285714286,1.6,35,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,5,8.45161290322581,0,0,178.692907801418,115.858466666667,331.207261904762,238.782666666667,378.7,185.924684431978,194.546,1336.2,114.809503546099,55.8866666666667,28.0358333333333,226.206666666667,64.3,73.095652173913,113.85,0,63.8834042553192,59.9718,303.171428571429,12.576,314.4,112.829032258065,80.696,1336.2,1.109,1
"256",1,2,1,0,1,3,1,1,3,4,2,2,125000,1,1,2,2,1,1,1,1,0,1,1,1,1,1,83.2695035460993,60,20,290,22.1,30,12.5,0,28.1276595744681,28,62.3571428571429,27.4,40.895072842221,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,8,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,300,8.12765957446809,8,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,225.752907801418,201.48,352.646428571429,381.176,274.182331363386,245.350771388499,289.696,2358,161.869503546099,138.6,49.475,368.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,62.88,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2358,2.874,1
"257",5,5,0,0,1,5,1,1,3,2,0,2,350000,1,0,1,1,1,1,1,0,0,1,1,1,1,1,78.7695035460993,14.18,17,252.5,25,15,12.5,0,25.1276595744681,24.63,61.2321428571429,24.4,32,44.9803646563815,52.7666666666667,255,17,17,6.375,17,15,22.1739130434783,42.5,255,8.12765957446809,7.63,54.8571428571429,7.4,17,22.8064516129032,10.2666666666667,255,8.12765957446809,7.63,38.5714285714286,1.6,15,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,2,8.45161290322581,0,0,209.462907801418,140.9618,345.225178571429,331.886,217.57,214.972510518934,260.221,2004.3,145.579503546099,80.99,42.05375,319.31,83.95,102.14347826087,179.525,0,63.8834042553192,59.9718,303.171428571429,12.576,133.62,112.829032258065,80.696,2004.3,2.136,1
"258",1,5,0,1,0,5,1,1,3,5,2,3,175000,2,0,4,2,1,0,1,0,0,1,1,1,1,1,104.269503546099,22.68,34,465,50,30,20,0,42.1276595744681,41.63,67.6071428571429,41.4,65,67.1542776998597,95.2666666666667,510,34,34,12.75,34,30,44.3478260869565,85,510,8.12765957446809,7.63,54.8571428571429,7.4,35,22.8064516129032,10.2666666666667,510,8.12765957446809,7.63,38.5714285714286,1.6,25,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,10,8.45161290322581,0,0,301.772907801418,216.2718,387.278928571429,611.196,443,317.115988779804,434.746,4008.6,237.889503546099,156.3,84.1075,598.62,167.9,204.286956521739,354.05,0,63.8834042553192,59.9718,303.171428571429,12.576,275.1,112.829032258065,80.696,4008.6,2.119,1
"259",5,1,1,0,1,6,1,1,4,3,0,3,350000,1,2,3,3,1,1,1,1,1,1,1,1,1,1,90,35.68,60,790,30.9,30,20,0,83,67.63,77.3571428571429,67.4,76.4915841063011,101.067321178121,160.266666666667,900,60,60,22.5,60,52.9411764705882,78.2608695652174,150,900,23,7.63,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,900,23,7.63,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,506.58,331.4518,451.596428571429,1038.376,424.065027546115,450.394249649369,690.196,7074,325.8,271.48,148.425,1025.8,238.958823529412,337.565217391304,609.5,0,180.78,59.9718,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,7074,3.854,2
"260",1,1,1,0,0,5,1,1,4,4,1,3,175000,2,1,3,3,1,1,1,1,0,1,1,1,1,1,137.5,18.18,25,352.5,23.2,30,20,0,29,32.63,64.2321428571429,32.4,48.1403838130997,55.4151472650771,72.7666666666667,375,25,25,9.375,25,22.0588235294118,32.6086956521739,62.5,375,4,7.63,54.8571428571429,7.4,26.0815602836879,22.8064516129032,10.2666666666667,375,4,7.63,38.5714285714286,1.6,21.613475177305,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,267.19,176.4018,365.015178571429,463.326,314.892240300375,270.981206171108,346.321,2947.5,235.75,116.43,61.84375,450.75,109.891176470588,158.152173913043,265.625,0,31.44,59.9718,303.171428571429,12.576,205.001063829787,112.829032258065,80.696,2947.5,2.119,2
"262",1,2,1,0,1,5,1,1,2,3,0,2,70000,2,1,2,2,1,1,1,1,0,1,1,1,1,1,90.7695035460993,12.5,25,352.5,23.2,30,20,0,33.1276595744681,32,64.2321428571429,32.4,45.3068375481034,55.4151472650771,72.7666666666667,375,25,25,9.375,25,22.0588235294118,32.6086956521739,62.5,375,8.12765957446809,7,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,375,8.12765957446809,7,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,252.902907801418,165.77,365.015178571429,463.326,292.620566657504,270.981206171108,346.321,2947.5,189.019503546099,110.75,61.84375,450.75,109.891176470588,158.152173913043,265.625,0,63.8834042553192,55.02,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2947.5,2.136,1
"263",1,2,1,0,0,5,0,1,3,2,0,2,90000,0,1,1,1,1,1,0,1,0,1,1,1,1,1,75.7695035460993,7.5,15,227.5,21,15,12.5,0,23.1276595744681,19,60.4821428571429,22.4,36.4833081363386,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,8.12765957446809,4,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,225,8.12765957446809,4,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,198.602907801418,97.89,340.277678571429,299.026,255.744096069269,204.720336605891,240.571,1768.5,134.719503546099,66.45,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,63.8834042553191,31.44,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,1768.5,2.119,1
"264",1,1,1,0,1,4,1,1,4,4,2,2,125000,1,4,2,2,1,1,1,1,0,1,1,1,1,1,45,20.68,30,415,24.3,30,20,0,40,37.63,66.1071428571429,37.4,49.5848739495798,61.9368863955119,85.2666666666667,450,30,30,11.25,30,26.4705882352941,39.1304347826087,75,450,10,7.63,54.8571428571429,7.4,23.1142857142857,22.8064516129032,10.2666666666667,450,10,7.63,38.5714285714286,1.6,15.7142857142857,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,7.4,8.45161290322581,0,0,241.5,198.5518,377.383928571429,545.476,310.007697478992,296.611640953717,395.446,3537,162.9,138.58,74.2125,532.9,128.329411764706,183.782608695652,314.75,0,78.6,59.9718,303.171428571429,12.576,181.678285714286,112.829032258065,80.696,3537,2.93,4
"265",1,2,1,0,1,4,0,1,3,3,0,1,70000,1,2,2,2,1,1,1,1,0,1,1,1,1,1,60.7695035460993,2.5,5,102.5,18.8,15,2.5,0,13.1276595744681,9,56.7321428571429,12.4,30.4933249895703,29.328190743338,22.7666666666667,75,5,5,1.875,5,4.41176470588235,6.52173913043478,12.5,75,8.12765957446809,4,54.8571428571429,7.4,26.0815602836879,22.8064516129032,10.2666666666667,75,8.12765957446809,4,38.5714285714286,1.6,21.613475177305,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,144.302907801418,53.59,315.540178571429,134.726,241.139299123905,153.459467040673,132.321,589.5,80.4195035460993,22.15,12.36875,122.15,36.1382352941176,40.6304347826087,51.625,0,63.8834042553192,31.44,303.171428571429,12.576,205.001063829787,112.829032258065,80.696,589.5,2.93,2
"267",1,5,0,1,1,2,0,1,3,4,0,3,175000,1,2,3,2,1,1,1,1,0,1,1,1,1,1,121.269503546099,28.3466666666667,45.3333333333333,606.666666666667,32,30,20,0,53.4609929078014,52.9633333333333,71.8571428571429,52.7333333333333,55,81.9368863955119,123.6,680,45.3333333333333,45.3333333333333,17,45.3333333333333,40,59.1304347826087,113.333333333333,680,8.12765957446809,7.63,54.8571428571429,7.4,15,22.8064516129032,10.2666666666667,680,8.12765957446809,7.63,38.5714285714286,1.6,12,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,363.312907801418,266.478466666667,415.314761904762,797.402666666667,307.1,375.211640953717,546.096,5344.8,299.429503546099,206.506666666667,112.143333333333,784.826666666667,189.2,262.382608695652,465.4,0,63.8834042553191,59.9718,303.171428571429,12.576,117.9,112.829032258065,80.696,5344.8,1.109,1
"268",5,6,0,1,0,6,0,1,2,2,0,1,70000,1,1,1,1,0,0,1,1,1,1,1,1,1,1,122.269503546099,28.68,46,615,27.82,120,20,0,54.1276595744681,53.63,72.1071428571429,53.4,64.1386429298305,105,125.266666666667,690,46,46,17.25,46,40.5882352941176,60,115,690,8.12765957446809,7.63,54.8571428571429,7.4,23.5504076357129,45,10.2666666666667,690,8.12765957446809,7.63,38.5714285714286,1.6,19.0823225293299,35,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,10,0,0,366.932907801418,269.4318,416.963928571429,808.356,372.437968722585,709.5,552.646,5423.4,303.049503546099,209.46,113.7925,795.78,187.331764705882,355.8,471.95,0,63.8834042553191,59.9718,303.171428571429,12.576,185.106204016703,353.7,80.696,5423.4,6.829,2
"270",4,5,0,1,1,6,1,1,4,2,0,1,90000,0,0,0,0,1,1,0,0,1,1,1,1,1,1,61.7695035460993,8.51333333333333,5.66666666666667,110.833333333333,20,15,2.5,0,13.7943262411348,13.2966666666667,56.9821428571429,13.0666666666667,20,30.1977559607293,24.4333333333333,85,5.66666666666667,5.66666666666667,2.125,5.66666666666667,5,7.39130434782609,14.1666666666667,85,8.12765957446809,7.63,54.8571428571429,7.4,15,22.8064516129032,10.2666666666667,85,8.12765957446809,7.63,38.5714285714286,1.6,10,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,5,8.45161290322581,0,0,147.922907801418,90.7551333333333,317.189345238095,145.679333333333,157.55,156.876858345021,138.871,668.1,84.0395035460993,30.7833333333333,14.0179166666667,133.103333333333,39.65,44.0478260869565,58.175,0,63.8834042553192,59.9718,303.171428571429,12.576,117.9,112.829032258065,80.696,668.1,3.854,4
"272",1,1,1,0,0,3,0,1,4,3,0,2,125000,2,1,2,2,1,1,1,1,0,1,1,1,1,1,37.5,18.18,25,352.5,23.2,30,20,0,29,32.63,64.2321428571429,32.4,48.1403838130997,55.4151472650771,72.7666666666667,375,25,25,9.375,25,22.0588235294118,32.6086956521739,62.5,375,4,7.63,54.8571428571429,7.4,26.0815602836879,22.8064516129032,10.2666666666667,375,4,7.63,38.5714285714286,1.6,21.613475177305,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,167.19,176.4018,365.015178571429,463.326,314.892240300375,270.981206171108,346.321,2947.5,135.75,116.43,61.84375,450.75,109.891176470588,158.152173913043,265.625,0,31.44,59.9718,303.171428571429,12.576,205.001063829787,112.829032258065,80.696,2947.5,2.801,2
"273",1,5,0,0,1,3,0,1,4,5,2,2,70000,0,4,1,4,0,0,0,1,0,1,1,1,1,1,70.2695035460993,11.3466666666667,11.3333333333333,181.666666666667,20,15,2.5,0,19.4609929078014,18.9633333333333,59.1071428571429,18.7333333333333,29,37.5890603085554,38.6,170,11.3333333333333,11.3333333333333,4.25,11.3333333333333,10,14.7826086956522,28.3333333333333,170,8.12765957446809,7.63,54.8571428571429,7.4,19,22.8064516129032,10.2666666666667,170,8.12765957446809,7.63,38.5714285714286,1.6,16,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,178.692907801418,115.858466666667,331.207261904762,238.782666666667,208.64,185.924684431978,194.546,1336.2,114.809503546099,55.8866666666667,28.0358333333333,226.206666666667,59.3,73.095652173913,113.85,0,63.8834042553192,59.9718,303.171428571429,12.576,149.34,112.829032258065,80.696,1336.2,2.874,2
"274",5,2,1,0,1,6,1,1,4,4,2,2,250000,3,3,3,3,1,1,1,1,0,1,1,1,1,1,75.7695035460993,7.5,15,227.5,21,15,12.5,0,23.1276595744681,17,60.4821428571429,22.4,39.316854401335,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,8.12765957446809,2,54.8571428571429,7.4,26.0815602836879,22.8064516129032,10.2666666666667,225,8.12765957446809,2,38.5714285714286,1.6,21.613475177305,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,198.602907801418,82.17,340.277678571429,299.026,278.01576971214,204.720336605891,240.571,1768.5,134.719503546099,66.45,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,63.8834042553191,15.72,303.171428571429,12.576,205.001063829787,112.829032258065,80.696,1768.5,3.854,2
"275",1,6,0,1,0,2,0,1,4,4,0,2,50000,0,3,0,3,0,0,0,1,0,1,1,1,1,1,99.2695035460993,21.0133333333333,30.6666666666667,423.333333333333,24.4466666666667,15,20,0,38.7943262411348,38.2966666666667,66.3571428571429,38.0666666666667,53.1403838130997,65,86.9333333333333,460,30.6666666666667,30.6666666666667,11.5,30.6666666666667,27.0588235294118,40,76.6666666666667,460,8.12765957446809,7.63,54.8571428571429,7.4,26.0815602836879,25,10.2666666666667,460,8.12765957446809,7.63,38.5714285714286,1.6,21.613475177305,15,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,10,0,0,283.672907801418,201.505133333333,379.033095238095,556.429333333333,335.788906967042,368.7,401.996,3615.6,219.789503546099,141.533333333333,75.8616666666667,543.853333333333,130.787843137255,172.2,321.3,0,63.8834042553191,59.9718,303.171428571429,12.576,205.001063829787,196.5,80.696,3615.6,1,2
"277",3,5,0,1,0,4,1,1,4,4,1,2,175000,1,0,1,0,1,0,1,0,0,1,1,1,1,1,87.2695035460993,17.0133333333333,22.6666666666667,323.333333333333,30,30,12.5,0,30.7943262411348,30.2966666666667,63.3571428571429,30.0666666666667,53,52.3716690042076,66.9333333333333,340,22.6666666666667,22.6666666666667,8.5,22.6666666666667,20,29.5652173913043,56.6666666666667,340,8.12765957446809,7.63,54.8571428571429,7.4,33,22.8064516129032,10.2666666666667,340,8.12765957446809,7.63,38.5714285714286,1.6,30,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,240.232907801418,166.065133333333,359.243095238095,424.989333333333,367.98,259.020336605891,315.896,2672.4,176.349503546099,106.093333333333,56.0716666666667,412.413333333333,108.6,146.191304347826,235.2,0,63.8834042553191,59.9718,303.171428571429,12.576,259.38,112.829032258065,80.696,2672.4,3.536,1
"278",1,1,1,0,1,5,1,1,5,3,0,2,175000,1,1,3,3,1,1,1,1,0,1,1,1,1,1,27,14.68,18,265,21.66,30,12.5,0,20,25.63,61.6071428571429,25.4,41.9639132248644,46.2847124824684,55.2666666666667,270,18,18,6.75,18,15.8823529411765,23.4782608695652,45,270,2,7.63,54.8571428571429,7.4,26.0815602836879,22.8064516129032,10.2666666666667,270,2,7.63,38.5714285714286,1.6,21.613475177305,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,113.46,145.3918,347.698928571429,348.316,289.078710888611,235.098597475456,270.046,2122.2,97.74,85.42,44.5275,335.74,84.0776470588235,122.269565217391,189.35,0,15.72,59.9718,303.171428571429,12.576,205.001063829787,112.829032258065,80.696,2122.2,2.136,2
"279",1,2,1,0,1,5,1,1,2,5,3,2,70000,1,3,3,4,1,1,1,1,1,1,1,1,1,1,83.2695035460993,10,20,290,22.1,30,12.5,0,28.1276595744681,26,62.3571428571429,27.4,41.1974664592423,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,6,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,300,8.12765957446809,6,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,225.752907801418,135.76,352.646428571429,381.176,276.559145193174,245.350771388499,289.696,2358,161.869503546099,88.6,49.475,368.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,47.16,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,2358,2.136,2
